Unnamed: 0,ID,Pun,Sense Key 1,Sense Key 2,Sentence,
1096,1101,hom_1923_13,fit,"['Reside', 'Abide', 'Adapt', 'House', 'Receive', 'Welcome', 'Provide', 'Adjust', 'Modify', 'Transform', 'Accommodate', 'Alter', 'Reconfigure', 'Customize', 'Comply', 'Adapt', 'Obey', 'Abide', 'Follow', 'Subordinate', 'Yield']","['Align', 'Arrange', 'Synchronize', 'Organize', 'Harmonize', 'Structure', 'Unify', 'Enhance', 'Supplement', 'Accentuate', 'Augment', 'Amplify', 'Bolster', 'Reinforce', 'Balance', 'Unify', 'Symmetry', 'Accord', 'Align', 'Consonance', 'Agreement']",I think a job as a shoe salesmen would be your best fit . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1097,1102,hom_1924_19,cut,"['Yield', 'Stock', 'Payout', 'Capital', 'Distribution', 'Shareholder', 'Reinvestment', 'Copyright', 'Licensing', 'Performance Rights', 'Royalty Payments', 'Mechanical Royalties', 'Publishing Royalties', 'Royalty Rates', 'Profit', 'Income', 'Earnings', 'Sales', 'Expenditure', 'Costs', 'Investment']","['Pierce Brosnan', 'Arrow', 'Ear', 'Needle', 'Gun', 'Point', 'Hole', 'Cut', 'Divide', 'Segment', 'Section', 'Chunk', 'Shred', 'Wedge', 'Network', 'Server', 'Host', 'Data', 'Storage', 'Security', 'Infrastructure']",I kept failing to get a job as a butcher because I couldn ' t just make the cut . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1098,1103,hom_1925_12,ring,"['Music', 'Concert', 'Performance', 'Rehearsal', 'Musician', 'Tour', 'Album', 'Bracelet', 'Jewelry', 'Cuff', 'Armlet', 'Wristband', 'Ornament', 'Accessory', 'Wristband', 'Bangle', 'Charm', 'Jewelry', 'Cuff', 'Anklet', 'Accessory']","['Jewelry', 'Engagement', 'Diamond', 'Band', 'Gold', 'Wedding', 'Silver', 'Stadium', 'Spectators', 'Competition', 'Sports', 'Events', 'Entertainment', 'Crowd', 'Mathematics', 'Calculator', 'Algebra', 'Geometry', 'Graph', 'Formula', 'Equation']",To many girls the word ' marriage ' has a nice ring to it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1099,1104,hom_1926_8,speakers,"['Speech', 'Public Speaking', 'Persuasion', 'Rhetoric', 'Eloquence', 'Debate', 'Communication', 'Speaker', 'Conversation', 'Chat', 'Interaction', 'Dialogue', 'Monologue', 'Communication', 'Messenger', 'Networking', 'Collaboration', 'Communication', 'Chatting', 'Connectivity', 'Platform']","['Amplification', 'Broadcast', 'Loudspeaker', 'Publicity', 'Projection', 'Megaphoning', 'Acoustic', 'Speaker', 'Volume', 'Gain', 'Preamp', 'Equalizer', 'Transistor', 'Output', 'Trumpet', 'Bugle', 'Trombone', 'French Horn', 'Cornet', 'Flugelhorn', 'Alto Horn']",A pair of loud twins were stereo speakers . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1100,1105,hom_1927_11,peak,[],"['Enlightenment', 'Meditation', 'Mindfulness', 'Nirvana', 'Tranquility', 'Serenity', 'Spiritualism', 'Explosion', 'Amplify', 'Increase', 'Prosperity', 'Expansion', 'Intensify', 'Augment', 'Prosper', 'Thrive', 'Grow', 'Expand', 'Succeed', 'Blossom', 'Advance']",To be a mountain climber one needs to be in peak condition . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1101,1106,hom_1928_3,falling,"['Separation', 'Alimony', 'Custody', 'Dissolution', 'Settlement', 'Mediation', 'Property', 'Subdivision', 'Segmentation', 'Division', 'Allocation', 'Separation', 'Dividing', 'Splitting', 'Discrimination', 'Prejudice', 'Racism', 'Inequality', 'Exclusion', 'Isolation', 'Oppression']","['Dive', 'Submerge', 'Descend', 'Jump', 'Leap', 'Plunge', 'Immersion', 'Liquid', 'Plunge', 'Descend', 'Fall', 'Release', 'Cascade', 'Let Go', 'Plunge', 'Drain', 'Basin', 'Disposal', 'Faucet', 'Washbasin', 'Lavatory']",A bible falling apart belongs to someone who isnâ€™t . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1102,1107,hom_1929_12,rolling,"['Trigger', 'Enable', 'Launch', 'Power', 'Initiate', 'Activate', 'Start', 'Interact', 'Connect', 'Participate', 'Involve', 'Stimulate', 'Activate', 'Enlist', 'Start', 'Launch', 'Begin', 'Activate', 'Introduce', 'Commence', 'Ignite']","['Revolve', 'Spin', 'Cycle', 'Orbit', 'Swivel', 'Gyration', 'Pivot', 'Rotate', 'Spin', 'Cycle', 'Orbit', 'Recur', 'Circulate', 'Revolving', 'Cycle', 'Whirl', 'Revolve', 'Swirl', 'Rotate', 'Gyration', 'Centrifugal']",If you work in a tire factory you have to get rolling every morning . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1103,1108,hom_1930_3,blew,"['Diminish', 'Vanish', 'Wane', 'Dissolve', 'Blur', 'Discolor', 'Faint', 'Reduce', 'Lessen', 'Shrink', 'Decrease', 'Abate', 'Subside', 'Weaken', 'Disappear', 'Fade', 'Evaporate', 'Subside', 'Dematerialize', 'Vanquish', 'Extinguish']","['Encyclopedia', 'Research', 'Database', 'Learning', 'Reference', 'Digital', 'Resources', 'Storm', 'Shipwreck', 'Prospero', 'Caliban', 'Magic', 'Exile', 'Island', 'Leonhart', 'Gunblade', 'SeeD', 'Rinoa', 'Final Fantasy', 'Sorceress', 'Laguna']",The trumpeter blew it while auditioning for the symphony . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1104,1109,hom_1932_14,steps,"['Progress', 'Promotion', 'Achievement', 'Development', 'Expansion', 'Success', 'Growth', 'Step', 'Gait', 'Pace', 'Strut', 'March', 'Trot', 'Amble', 'Chase', 'Objective', 'Aim', 'Quest', 'Endeavor', 'Mission', 'Adventure']","['Staircase', 'Step', 'Platform', 'Elevator', 'Ladder', 'Balustrade', 'Handrail', 'Tire', 'Sole', 'Rubber', 'Cushion', 'Traction', 'Grip', 'Pattern', 'Staircase', 'Handrail', 'Baluster', 'Spindles', 'Newel', 'Railing', 'Balustrade']",When a ladder was stolen from a store the manager said that further steps would be taken . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1105,1110,hom_1933_9,offensive,"['Hostility', 'Violence', 'Assault', 'Fury', 'Provocation', 'Intimidation', 'Animosity', 'Insulting', 'Aggressive', 'Hostile', 'Abusive', 'Derogatory', 'Disparaging', 'Provocative', 'Attack', 'Violence', 'Aggression', 'Battery', 'Threat', 'Intimidation', 'Harassment']","['Annoy', 'Exasperate', 'Provoke', 'Infuriate', 'Aggravate', 'Frustrate', 'Pester', 'Irritate', 'Exasperate', 'Provoke', 'Pester', 'Disturb', 'Frustrate', 'Aggravate', 'Stimulate', 'Challenge', 'Incite', 'Irritate', 'Exasperate', 'Aggravate', 'Goad']",A high scoring football game can be very offensive . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1106,1111,hom_1934_16,suck,"['Suction', 'Vacuum', 'Transfer', 'Pipeline', 'Gravity', 'Discharge', 'Refill', 'Vacuum', 'Pump', 'Pressure', 'Force', 'Intake', 'Flow', 'Compression', 'Breath', 'Oxygen', 'Exhale', 'Lungs', 'Air', 'Respiration', 'Inspire']","['Oral', 'Cunnilingus', 'Blowjob', 'Sucking', 'Swallowing', 'Licking', 'Stimulation', 'Oral', 'Stimulation', 'Intimacy', 'Pleasure', 'Tongue', 'Sensation', 'Foreplay', 'Cunnilingus', 'Fellatio', 'Stimulation', 'Intimacy', 'Foreplay', 'Pleasure', 'Orgasm']","She was only a Vacuum salesman ' s daughter , but she knew how to suck ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1107,1112,hom_1936_12,key,"['Surveillance', 'Monitoring', 'Peephole', 'Spyhole', 'Viewing', 'Observation', 'Security', 'Torsion', 'Pick', 'Lock', 'Wafer', 'Rake', 'Impressioning', 'Bumpkey', 'Lock', 'Security', 'Access', 'Keychain', 'Masterkey', 'Cryptography', 'Authentication']","['Essential', 'Vital', 'Imperative', 'Necessary', 'Indispensable', 'Significant', 'Decisive', 'Principles', 'Basis', 'Core', 'Essential', 'Foundation', 'Structure', 'Axioms', 'Necessary', 'Fundamental', 'Vital', 'Important', 'Crucial', 'Indispensable', 'Primary']",If you have need of a locksmith he will be your key man . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1108,1113,hom_1938_5,touch,"['Influence', 'Consequence', 'Effect', 'Change', 'Outcome', 'Force', 'Impression', 'Reach', 'Connect', 'Address', 'Interact', 'Communicate', 'Network', 'Engage', 'Impact', 'Crash', 'Bump', 'Smash', 'Accident', 'Jolt', 'Collide']","['Concept', 'Innovation', 'Creativity', 'Brainstorm', 'Imagination', 'Vision', 'Inspiration', 'Integrity', 'Honesty', 'Morality', 'Compassion', 'Respect', 'Kindness', 'Generosity', 'Excellence', 'Standard', 'Superiority', 'Reliability', 'Consistency', 'Precision', 'Integrity']",Massage therapists need a touch of style . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1109,1114,hom_1940_14,spin,"['Incline', 'Tilt', 'Lean', 'Pitch', 'Swerve', 'Skew', 'List', 'Persuasion', 'Manipulation', 'Misinformation', 'Brainwashing', 'Disinformation', 'Rhetoric', 'Ideology', 'Persuasion', 'Argument', 'Eloquence', 'Style', 'Discourse', 'Oratory', 'Figurative']","['Spin', 'Vortex', 'Swirl', 'Gyrate', 'Revolve', 'Twirl', 'Circulate', 'Spin', 'Rotate', 'Revolution', 'Circulate', 'Orbit', 'Gyration', 'Recur', 'Oscillation', 'Revolution', 'Circulation', 'Rotation', 'Vibration', 'Swinging', 'Spinning']",Politicians get onto the merry - go - round and then put a spin on it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1110,1115,hom_1941_9,reaction,"['Combination', 'Integration', 'Creation', 'Construction', 'Merging', 'Blending', 'Compilation', 'Change', 'Adaptation', 'Evolution', 'Metamorphosis', 'Conversion', 'Revolution', 'Modification', 'Disintegration', 'Fragmentation', 'Disassembly', 'Analysis', 'Breakdown', 'Separation', 'Partition']","['Perspective', 'Belief', 'Viewpoint', 'Attitude', 'Judgment', 'Evaluation', 'Sentiment', 'Email', 'Calendar', 'Contacts', 'Tasks', 'Notes', 'Scheduling', 'Productivity', 'Mindset', 'Outlook', 'Disposition', 'Perspective', 'Aptitude', 'Character', 'Temperament']",For a chemist disappointed in an experiment the reaction was on his face . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1111,1116,hom_1942_9,wound,"['Breeze', 'Gust', 'Turbine', 'Sail', 'Gale', 'Hurricane', 'Whirlwind', 'Piston', 'Flywheel', 'Camshaft', 'Connecting Rod', 'Cylinder', 'Crankshaft', 'Engine', 'Spin', 'Turn', 'Rotate', 'Wind', 'Coil', 'Corkscrew', 'Swirl']","['Accomplish', 'Succeed', 'Progress', 'Attain', 'Realize', 'Fulfill', 'Accrue', 'Achieve', 'Succeed', 'Complete', 'Realize', 'Fulfill', 'Accomplishment', 'Attain', 'Finish', 'Accomplish', 'End', 'Fulfill', 'Achieve', 'Realize', 'Terminate']",I was looking for watch batteries but I wound up at a clock shop . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1112,1117,hom_1943_4,flat,[],"['Duplexing', 'Bi-level', 'Two-story', 'Split-level', 'Triplex', 'Townhouse', 'Semi-detached', 'Apartment', 'Building', 'Multi-family', 'Duplex', 'Investment', 'Tenant', 'Property', 'Nucleic Acid', 'DNA', 'G-Quadruplex', 'Telomere', 'G-Quartet', 'RNA', 'Chromatin']",Vertical living is flat dwelling . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1113,1118,hom_1944_11,find,"['Discover', 'Reveal', 'Expose', 'Unearth', 'Unveil', 'Unmask', 'Unfold', 'Scan', 'Monitor', 'Identify', 'Recognize', 'Locate', 'Investigate', 'Uncover', 'Determine', 'Establish', 'Confirm', 'Assess', 'Verify', 'Analyze', 'Investigate']","['Agree', 'Acknowledge', 'Consent', 'Receive', 'Approve', 'Welcome', 'Confirm', 'Summarize', 'Finalize', 'End', 'Resolve', 'Terminate', 'Conclude', 'Complete', 'Accounting', 'Tax', 'Software', 'QuickBooks', 'Payroll', 'Finances', 'Budgeting']","Waiter , my bill please . - How did you find your luncheon , sir ? - With a magnifying glass . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1114,1119,hom_1945_10,standing,"['Esteem', 'Reputation', 'Honor', 'Dignity', 'Status', 'Renown', 'Distinction', 'Prestige', 'Notoriety', 'Reputation', 'Distinction', 'Renown', 'Grandeur', 'Eminence Grise', 'Respect', 'Prestige', 'Esteem', 'Dignity', 'Renown', 'Honor', 'Notoriety']","['Vertical', 'Straight', 'Erect', 'Perpendicular', 'Right', 'True', 'Balanced', 'Postural', 'Alignment', 'Spinal', 'Stance', 'Balance', 'Musculoskeletal', 'Ergonomics', 'Opinion', 'Posture', 'Attitude', 'Position', 'Standpoint', 'Viewpoint', 'Perspective']",A lot of kneeling will keep you in good standing nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1115,1120,hom_1946_19,derivative,"['Futures', 'Options', 'Margin', 'Leverage', 'Swaps', 'Hedging', 'Strike Price', 'Incline', 'Grade', 'Descent', 'Gradient', 'Pitch', 'Hillside', 'Ascent', 'Score', 'Evaluation', 'Ranking', 'Grade', 'Assess', 'Appraise', 'Compare']","['Futures', 'Options', 'Swaps', 'Margin', 'Leverage', 'Hedging', 'Volatility', 'Heir', 'Offspring', 'Progeny', 'Legacy', 'Inheritance', 'Lineage', 'Successor', 'Inferred', 'Extracted', 'Obtained', 'Originated', 'Concluded', 'Derivation', 'Implied']","I just finished reading Newton ' s Principia Mathematica , and found much of it to be rather derivative . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1116,1121,hom_1947_15,incensed,"['Aroma', 'Fragrance', 'Smoke', 'Scent', 'Stick', 'Cone', 'Burner', 'Fragrant', 'Aromatic', 'Perfumed', 'Pungent', 'Odoriferous', 'Redolent', 'Sweet-smelling', 'Fragrant', 'Spicy', 'Herbal', 'Floral', 'Pungent', 'Woody', 'Perfumed']","['Irritated', 'Annoyed', 'Furious', 'Displeased', 'Aggravated', 'Outraged', 'Incensed', 'Furious', 'Incensed', 'Indignant', 'Aggrieved', 'Enraged', 'Raging', 'Wrathful', 'Aggravated', 'Enraged', 'Incensed', 'Irate', 'Furious', 'Indignant', 'Provoked']","' ' I ' m burning aromatic substances , ' ' said Tom , incensed . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1117,1122,hom_1948_11,flaming,"['Amplified', 'Boosted', 'Enhanced', 'Energized', 'Intensified', 'Powered', 'Revved', 'Bicycles', 'Gears', 'Pedals', 'Chainring', 'Derailleur', 'Freewheel', 'Sprockets', 'Smoothie', 'Fruit', 'Blender', 'Vitamins', 'Concentrate', 'Juicebox', 'Refreshing']","['Spark', 'Flame', 'Fuel', 'Fire', 'Blaze', 'Accelerate', 'Illuminate', 'Fire', 'Heat', 'Ignite', 'Flame', 'Burn', 'Embers', 'Charcoal', 'Combust', 'Burn', 'Cremate', 'Char', 'Consume', 'Destroy', 'Annihilate']",Upon discovering her children playing with matches their mother was flaming mad . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1118,1123,hom_1951_16,count,"['Measure', 'Count', 'Calculate', 'Estimate', 'Assess', 'Analyze', 'Gauge', 'Evaluate', 'Measure', 'Analyze', 'Examine', 'Judge', 'Inspect', 'Appraise', 'Calculate', 'Approximate', 'Forecast', 'Gauge', 'Quantify', 'Assess', 'Project']","['Reliability', 'Confidence', 'Credibility', 'Integrity', 'Loyalty', 'Assurance', 'Security', 'Faith', 'Trust', 'Hope', 'Assurance', 'Conviction', 'Certainty', 'Credence', 'Guarantee', 'Secure', 'Confirm', 'Reassure', 'Safeguard', 'Certify', 'Validate']",The duke and the count had a fight . The duke was down for the count . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1119,1124,hom_1952_17,space,[],"['Celestial', 'Satellite', 'Revolve', 'Ellipse', 'Rotation', 'Gravitational', 'Trajectory', 'Universe', 'Stars', 'Planets', 'Galaxies', 'Astronomy', 'Astrophysics', 'Nebulae', 'Cleaner', 'Suction', 'Dust', 'Filter', 'Hose', 'Bagless', 'Motor']",I thought about studying astronomy for university but I knew I would just be taking up space . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1120,1125,hom_1954_22,see,"['Perspective', 'Sight', 'Observe', 'Gaze', 'Visualize', 'Panorama', 'Spectacle', 'Watch', 'Analyze', 'Examine', 'Measure', 'Inspect', 'Survey', 'Discern', 'Analyze', 'Distinguish', 'Recognize', 'Perceive', 'Assess', 'Differentiate', 'Interpret']","['Endure', 'Tenacity', 'Resilience', 'Determination', 'Fortitude', 'Persistence', 'Steadfastness', 'Persevere', 'Suffer', 'Survive', 'Withstand', 'Endurement', 'Abide', 'Resilience']",I went to an invisible fairground but didn ' t think it was very good . I just couldn ' t see the attraction . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1121,1126,hom_1955_16,breeze,"['Breeze', 'Wind', 'Gust', 'Tempest', 'Whirlwind', 'Squall', 'Gale', 'Wind', 'Breeze', 'Gusty', 'Bluster', 'Flurry', 'Zephyr', 'Tempest', 'Airflow', 'Ventilation', 'Cooling', 'Temperature', 'Comfort', 'Efficiency', 'Automation']","['Effortless', 'Uncomplicated', 'Simple', 'Relaxed', 'Agile', 'Nimble', 'Fluid', 'Uncomplicated', 'Relaxed', 'Smooth', 'Light', 'Carefree', 'Simple', 'Unburdened', 'Effortless', 'Simple', 'Relaxed', 'Smooth', 'Easy', 'Carefree', 'Agreeable']",One of the joys of being a lightweight is that commuting by wind is a breeze ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1122,1127,hom_1957_11,addresses,"['Recall', 'Retention', 'Cognition', 'Mnemonic', 'Storage', 'Memorize', 'Remembrance', 'Table', 'Query', 'Index', 'Schema', 'Relational', 'SQL', 'Record', 'Value', 'Constant', 'Parameter', 'Expression', 'Data', 'Coefficient', 'Algorithm']","['Reach', 'Connect', 'Communicate', 'Interact', 'Network', 'Engage', 'Relate', 'Place', 'Geography', 'Coordinates', 'Address', 'Region', 'Territory', 'Site', 'Street', 'Location', 'House', 'Apartment', 'City', 'Zip Code', 'Country']","OLD PROGRAMMERS never die , they just move to new addresses . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1123,1128,hom_1958_9,rifle,"['Rifle', 'Magazine', 'Stock', 'Trigger', 'Caliber', 'Sight', 'Barrel', 'Flintlock', 'Bayonet', 'Powder', 'Cannon', 'Fusil', 'Stock', 'Barrel', 'Musket', 'Flintlock', 'Pistol', 'Shotgun', 'Cannon', 'Muzzleloader', 'Firearm']","['Examine', 'Analyze', 'Investigate', 'Inspect', 'Probe', 'Study', 'Assess', 'Scavenge', 'Sort', 'Search', 'Dig', 'Hunt', 'Sift', 'Explore', 'Investigation', 'Search', 'Examine', 'Analyze', 'Question', 'Scan', 'Research']",A speaker at the firearms convention had to rifle through his notes . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1124,1129,hom_1960_6,twist,"['Geometry', 'Radius', 'Curve', 'Sector', 'Chord', 'Tangent', 'Arc Length', 'Targeting', 'Demographics', 'Profiling', 'Clustering', 'Stratification', 'Analysis', 'Grouping', 'Arches', 'Curved', 'Intricate', 'Ornamental', 'Sculptural', 'Decorative', 'Architectural']","['Dancing', 'Latin', 'Music', 'Chips', 'Guacamole', 'Spicy', 'Margarita', 'Dance', 'Latin', 'Music', 'Steps', 'Rhythm', 'Partner', 'Movement', 'Cha-cha', 'Conga', 'Salsa', 'Rumba', 'Timba', 'Guaguanco', 'Son Montuno']",Watson and Crick did the twist all night . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1125,1130,hom_1963_10,react,"['Reacting', 'Reactance', 'Reactive', 'Reactivity', 'Reactors', 'Reactants', 'Reactance Theory', 'Component', 'JavaScript', 'Virtual DOM', 'Library', 'JSX', 'Redux', 'Hooks', 'Acknowledge', 'Respond', 'Answer', 'React', 'Retort', 'Counter', 'Address']","['Corrode', 'Rust', 'Fade', 'Discolor', 'Deteriorate', 'Tarnish', 'Decompose', 'Accelerate', 'Stimulate', 'Activate', 'Promote', 'Encourage', 'Enhance', 'Inspire', 'Disassemble', 'Breakdown', 'Analyze', 'Separate', 'Divide', 'Disintegrate', 'Dissect']","OLD CHEMISTS never die , they just fail to react . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1126,1131,hom_1964_8,flat,[],"['Recording ', 'Production ', 'Sound ', 'Mixing ', 'Rehearsal ', 'Mastering ', 'Equipment', 'Duplexing', 'Double-sided', 'Two-story', 'Bi-level', 'Split-level', 'Triplex', 'Multifamily', 'Luxury', 'Apartment', 'Rooftop', 'Skyline', 'Balcony', 'Terrace', 'Amenities']",Where do pancakes live ? In a flat . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1127,1132,hom_1965_20,covered,"['Protection', 'Defense', 'Barrier', 'Safeguard', 'Aegis', 'Bulwark', 'Fortress', 'Hood', 'Disguise', 'Cowl', 'Cape', 'Mantle', 'Robe', 'Shroud', 'Letter', 'Postage', 'Seal', 'Address', 'Stamp', 'Flap', 'Courier']","['Coverage', 'Policy', 'Premium', 'Deductible', 'Liability', 'Claim', 'Risk', 'Security', 'Protection', 'Shield', 'Defend', 'Preserve', 'Secure', 'Guard', 'Protection', 'Defense', 'Armor', 'Security', 'Safeguard', 'Fortress', 'Barrier']",When I asked if I could get insurance if the nearby volcano erupted they assured me I would be covered . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1128,1133,hom_1968_14,swept,"['Handle', 'Dustpan', 'Bristles', 'Sweep', 'Mop', 'Cleaning', 'Brush', 'Cotton', 'Swabbing', 'Disinfect', 'Sterile', 'Sample', 'Medical', 'Applicator', 'Clean', 'Sponge', 'Exfoliate', 'Soap', 'Brush', 'Abrasive', 'Disinfect']","['Overburden', 'Overpower', 'Overload', 'Submerge', 'Flood', 'Intimidate', 'Drown', 'Menace', 'Frighten', 'Overawe', 'Cow', 'Intimidating', 'Terrorize', 'Threaten', 'Discourage', 'Demoralize', 'Deject', 'Deflate', 'Depress', 'Dismay', 'Disenchant']","She was only a Janitor ' s daughter , and she was often swept off her feet . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
