,ID,Pun,Sense Key 1,Sense Key 2,Sentence
951,hom_1670_10,interest,conflict_of_interest%1:26:00::,interest%1:21:00::,Two banks with different rates have a conflict of interest . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
952,hom_1671_10,attached,attach%2:41:03::;attached%5:00:00:loving:00,attach%2:35:02::;attach%2:35:01::,When crazy glue was invented lots of people became attached to it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
953,hom_1675_10,revolution,revolution%1:11:01::,revolution%1:11:00::,"When the wheel was invented , it caused a revolution . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
954,hom_1676_12,chimed,chime_in%2:32:00::,chime%2:39:00::,"' ' It ' s twelve noon , ' ' Tom chimed in . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
955,hom_1677_13,behind,behind%1:08:00::,behind%4:02:02::,The butcher backed up into the meat grinder and got a little behind in his work . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
956,hom_1678_1,Beats,beat%2:35:01::,beat%2:31:00::,Beats me why anyone would want to be a masochist . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
957,hom_1680_9,heart,heart%1:07:01::,heart%1:08:00::,"OLD CARDIOLOGISTS never die , they just lose heart . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
958,hom_1682_14,light,light%1:19:00::,light%1:09:01::,"After he invented the light bulb , people saw Edison in a new light . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
959,hom_1685_10,spark,spark%1:19:00::,spark%1:07:00::,"OLD ELECTRICIANS never die , they just lose their spark . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
960,hom_1686_7,charging,charge%2:33:00::,charge%2:40:01::,The best way to stop a charging bull is to take away his credit card . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
961,hom_1687_13,work,work_out%2:29:00::,work_out%2:42:00::,I wanted to exercise last night but it just didn ' t work out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
962,hom_1689_7,vision,vision%1:09:02::;vision%1:09:01::,vision%1:09:04::,Some people with a lot of vision started the Blind Institute . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
963,hom_1690_4,fuming,fume%2:37:00::,fume%1:19:00::,Everyone ' s fuming over the high cost of gas . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
964,hom_1691_15,proof,proof%1:09:00::,proof%1:23:00::,"She told me the drink was non - alcoholic , but where was the proof ? nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
965,hom_1692_11,backhanded,backhanded%3:00:00::,backhanded%5:00:00:indirect:02,During a tennis match one player gave the other a backhanded compliment . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
966,hom_1694_12,blew,blow%2:39:00::,blow%2:41:00::,He auditioned for a part as a trumpet player but he blew it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
967,hom_1697_26,contacts,contact%1:18:00::,contact%1:06:01::,There was an eye doctor who wanted to re - locate but couldn ' t find a job because he didn ' t have enough contacts . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
968,hom_1698_17,blazes,blaze%1:22:00::,blaze%1:11:00::,"She was only a Fireman ' s daughter , but she ' s really going to blazes . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
969,hom_1700_16,tired,tired_of%5:00:00:displeased:00,tire%2:29:01::,"Last week I was diagnosed with insomnia , and now I ' m just so tired of it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
970,hom_1701_7,Note,note%1:10:00::,note%1:10:04::,Musical composers can use lots of Note paper . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
971,hom_1702_5,short,short%3:00:03::,short%5:00:00:insufficient:00,Small people are in short supply . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
972,hom_1703_13,incensed,incense%1:27:00::,incensed%5:00:00:angry:00,Burning too much incense in a rented room could make the owner incensed . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
973,hom_1704_15,point,point%1:06:00::,point_of_no_return%1:09:00::,"For a fish , the end of a barbed hook is the ' ' point ' ' of no return . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
974,hom_1707_13,tie,tie%1:06:01::,tie%1:26:00::,Two silk worms had a race . They ended up in a tie . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
975,hom_1708_3,flagged,flag%2:30:01::,flag%2:32:00::,Semaphore was flagged away as a form of communication decades ago . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
976,hom_1709_5,relative,relative%1:18:00::,relative%3:00:00::,A will is a relative thing . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
977,hom_1711_7,buzz,buzz%2:39:00::,buzz_off%2:38:00::,OLD BEEKEEPERS never die they just buzz off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
978,hom_1713_13,attractive,attractive%3:00:01::,attractive%3:00:02::,There ' s a new magnetic steam iron that makes your clothes attractive . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
979,hom_1714_8,change,change%2:30:02::;change%2:30:00::,change%1:21:02::;change%1:21:01::;change%1:21:03::,"OLD CASHIERS never die , they just change . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
980,hom_1715_7,bust,bust%1:11:00::,bust%2:41:00::,The police auction was a complete bust . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
981,hom_1717_6,wee,wee%2:29:00::,wee%5:00:00:small:00,The incontinent Scotsman had a wee accident . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
982,hom_1719_13,unleash,unleash%2:35:00::,unleash%2:35:01::,"My dog has a lot of potential , you just have to unleash it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
983,hom_1720_15,sentence,sentence%1:10:00::,sentence%1:04:00::,To some - marriage is a word . . . to others - a sentence . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
984,hom_1726_13,remote,remote%1:06:00::,remote%5:00:00:unlikely:00,"Years ago , changing TV channels from a sitting position was a remote possibility . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
985,hom_1727_11,bit,bit%1:23:01::,bit%1:06:01::,Horses eat best when they don ' t have a bit in their mouth . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
986,hom_1729_10,tables,table%1:14:00::,table%1:06:02::,Waiters are good at multiplication because they know their tables . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
987,hom_1732_12,fine,fine%1:21:00::,fine%5:00:00:satisfactory:00,I got a small ticket for speeding . It ' s fine with me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
988,hom_1734_12,dawned,dawn%2:31:13::,dawn%2:30:00::,I once had insomnia so bad I was awake until it dawned on me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
989,hom_1735_4,swell,swell%1:11:00::,swell%5:00:00:good:01,Surfing is a swell sport ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
990,hom_1737_4,poached,poach%2:33:00::,poach%2:30:00::,Stolen eggs are poached . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
991,hom_1739_11,high,high%3:00:01::,high%5:00:00:intoxicated:00,"Professional rock climbers , the only people paid to get high . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
992,hom_1742_20,circulation,circulation%1:10:00::,circulation%1:19:00::,"When the doctor asked the editor how he was doing , he said he had a problem with his circulation . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
993,hom_1744_12,summed,sum_up%2:32:00::,sum_up%2:32:03::,"I didn ' t understand the math , so the teacher summed it up for me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
994,hom_1747_10,unbelievable,unbelievable%5:00:00:implausible:00,unbelievable%3:00:04::,For a dishonest employee : He ' s an unbelievable worker . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
995,hom_1748_19,skinny,the_skinny%1:10:00::;skinny%1:10:00::,skinny%5:00:00:thin:03,"I wanted to do some research on anorexia , so I went to the library to get the skinny . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
996,hom_1749_15,peppered,pepper%2:39:00::,pepper%2:33:00::,When the spice ships used to bring goods to the king the captain was peppered with compliments . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
997,hom_1750_11,stop,stop%1:11:00::,stop%1:06:03::,"OLD ORGANISTS never die , they just come to a stop . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
998,hom_1751_20,stoned,stone%2:35:00::,stoned%5:00:00:intoxicated:00,The only similarity between ancient times and the 1970 ' s is that both were full of people getting stoned . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
999,hom_1753_14,pointless,pointless%3:00:00::,pointless%5:00:00:worthless:00,What did the triangle say to the circle ? You ' re so pointless . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1000,hom_1755_4,Pops,pop%1:18:00::,pop%1:13:00::,They call me Pops . I sell soft drinks . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1001,hom_1756_14,gift,gift%1:21:00::,gift%1:09:00::,"I tried wrapping Christmas presents , but I didn ' t have the gift . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1002,hom_1757_13,relish,relish%1:12:02::,relish%1:13:00::,"' ' I love hot dogs , ' ' said Tom with relish . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1003,hom_1758_11,fed,fed_up%5:00:00:displeased:00,feed%2:34:01::,"In the army mess hall , the men were getting fed up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1004,hom_1759_13,core,core%1:09:00::,core%1:15:00::,People who eat their apples stem and seed and all improve their core values . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1005,hom_1760_8,loved,love%2:35:00::,love%2:37:00::,"I met this guy who said he loved children , then I found out he was on parole for it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1006,hom_1761_5,bar,bar%1:06:04::,bar%1:10:00::,Piano players know what bar they are in . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1007,hom_1763_16,puzzle,puzzle%1:10:00::,puzzle%1:06:00::,Some people take beautiful pictures and cut them into pieces . That ' s a puzzle to me . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1008,hom_1764_17,weight,weight%1:06:01::,weight%1:07:01::,"I found out that at the gym , their opinion on fitness carries a lot of weight . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1009,hom_1766_9,blazes,blaze%1:22:00::,blaze%1:11:00::,OLD FIREFIGHTERS never die they just go to blazes . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1010,hom_1767_11,changes,change%1:24:00::;change%1:04:00::;change%1:11:00::,change%1:06:00::,"When a new baby comes into a family , many changes are necessary . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1011,hom_1768_8,dispensed,dispense%2:29:00::,dispense_with%2:40:01::;dispense_with%2:40:00::;dispense_with%2:41:00::,The royal pharmacist wore a tuxedo and dispensed with formalities . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1012,hom_1770_10,hacker,hacker%1:18:01::,hack%2:29:00::,A crazy programmer with a cold is a coughing hacker . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1013,hom_1771_10,ribbing,ribbing%1:06:00::,ribbing%1:04:00::,Eve taught us it’s okay to take a little ribbing nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1014,hom_1773_13,stars,star%1:17:00::,star%1:18:00::,The astronomer became an actor because he always wanted to visit the stars . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1015,hom_1775_10,faults,fault%1:07:00::,fault%1:17:00::,"OLD GEOLOGISTS never die , they just have their faults nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1016,hom_1778_13,hang,hang_out%2:41:00::,hang%2:35:06::;hang%2:35:03::,Meet me at the clothes line . That ' s where I hang out ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1017,hom_1780_9,pile,pile%1:06:02::,pile%1:21:00::,The inventor of shag carpet made a big pile . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1018,hom_1781_5,pictured,picture%2:36:01::,picture%2:36:00::,I ' ve always pictured myself taking selfies . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1019,hom_1782_16,follow,follow_through%2:35:00::,follow_through%2:30:00::,"He would promise to play golf , but he didn ' t know how to follow through . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1020,hom_1783_9,draw,draw%2:35:01::;draw%2:36:02::;draw%2:36:00::,draw%2:35:06::,The artist was great . He could always draw a crowd . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1021,hom_1785_5,stick,stick_to%2:35:03::,stick_to%2:30:00::,Glue inventors have to stick to it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1022,hom_1786_13,picked,pick_up%2:38:01::,pick_up%2:30:00::,He made a slow start in the sport of weightlifting but he picked it up eventually . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1023,hom_1787_9,step,step_down%2:41:00::,step%2:38:00::,The president of a ladder manufacturer had to step down . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1024,hom_1790_10,beat,beat%2:42:00::,beat%2:35:03::,A boiled egg in the morning is hard to beat . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1025,hom_1791_7,flop,flop%1:11:00::,flop%2:38:01::,Banning the bra was a big flop . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1026,hom_1792_24,strike,strike%1:04:02::,strike%1:04:01::,The general started bowling before his aide had entered his name on the score sheet . He had launched a pre - emptive strike . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1027,hom_1794_9,shortening,shortening%1:13:00::,shorten%2:30:02::,Biscuits and speeches are better when made with shortening . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1028,hom_1795_17,croak,croak%2:32:01::,croak%2:30:00::,Biologists have recently produced immortal frogs by removing their vocal cords . They can ' t croak . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1029,hom_1796_9,grave,grave%1:06:00::,grave%5:00:00:serious:00,Digging a hole for a coffin is a grave matter . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1030,hom_1797_15,fudge,fudge%1:13:00::,fudge%2:41:00::,"When the CEO dropped his brownie on the calculator , was he trying to fudge the numbers ? nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
1031,hom_1798_5,composed,composed%3:00:00::,compose%2:36:03::,Noteworthy musicians are very composed . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
1032,hom_1799_8,volume,volume%1:07:03::,volume%1:07:02::,Stereo speakers are made by ' high volume ' manufacturers . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
